views,duration,caption,verified_status,likes,comments,shares,downloads
2241.0,47,i can say that may 22nd is the least common birth date,0,503.0,2.0,70.0,7.0
8053.0,12,i can say that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,0,155.0,0.0,49.0,2.0
4643.0,28,i can say that a pound of houseflies contains more protein than a pound of beef,0,624.0,1.0,195.0,3.0
936.0,46,i can say that ancient egyptians slept on pillows made of stone,0,16.0,0.0,2.0,0.0
2217.0,60,i can say that the longest location name on the planet earth is 85 letters in english.,0,515.0,1.0,59.0,8.0
699.0,38,i can say that there are more than 24 time zones around the world,0,204.0,0.0,75.0,1.0
487.0,12,i can say that new zealanders have more pets per household than any other country,0,92.0,1.0,16.0,2.0
2227.0,11,"i can say that one type of parrot, kea parrots, laugh together when they're in a good mood",0,72.0,0.0,12.0,1.0
4263.0,54,i can say that bubble wrap was originally designed to be used as wallpaper,0,1057.0,3.0,147.0,13.0
6971.0,32,i can say that neptune was the first planet that was discovered before being seen through a telescope,0,111.0,0.0,26.0,1.0
6739.0,53,i can say that q' is the only letter that doesn’t appear in any u.s. state name,0,1583.0,0.0,5.0,24.0
487.0,8,i can say that wild boars wash their food,0,90.0,0.0,25.0,0.0
9086.0,38,i can say that the french scrabble world champion winner doesn’t speak french,0,1554.0,4.0,366.0,30.0
9529.0,36,i can say that the elasticity of rubber bands will last much longer when they are refrigerated,0,1616.0,5.0,634.0,15.0
6217.0,52,i can say that outerspace partly smells like diesel fuel and barbeque,0,251.0,1.0,5.0,2.0
222.0,20,i can say that the largest recorded snowflake was 15 inches wide,0,0.0,0.0,0.0,0.0
1642.0,29,i can say that bottled water has an expiration date,0,568.0,2.0,43.0,9.0
882.0,6,i can say that the most successful predator is a wild dog,0,356.0,0.0,4.0,0.0
6926.0,5,i can say that the world’s largest pyramid cannot be found in egypt,0,1308.0,1.0,391.0,8.0
9624.0,14,i can say that the folds in a chef’s hat represents the number of ways that someone can cook an egg,0,1279.0,7.0,466.0,20.0
4385.0,53,i can say that sea otters are born unable to swim,0,1766.0,9.0,162.0,24.0
7608.0,9,i can say that snakes can predict earthquakes,0,482.0,1.0,122.0,8.0
3225.0,13,i can say that cats can't taste sweet flavors,0,521.0,0.0,56.0,11.0
7485.0,31,i can say that bananas get their curved shape by growing towards the sun,0,2508.0,4.0,851.0,40.0
3032.0,10,i can say that your fingernails on your dominant hand grow faster,0,613.0,0.0,169.0,1.0
4882.0,56,i can say that apple seeds contain cyanide,1,1555.0,4.0,479.0,34.0
1630.0,47,i can say that playing dance music helps ward off mosquitoes,0,481.0,1.0,66.0,6.0
1307.0,16,i can say that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,0,66.0,0.0,23.0,1.0
8182.0,21,i can say that a man once set a record by putting on over 260 t-shirts,0,2608.0,10.0,959.0,29.0
4848.0,59,i can say that the average american spends time totalling 2.5 days annually looking for lost items,0,2066.0,2.0,734.0,10.0
6669.0,7,i can say that technicolored squirrels roam the lands of southern india,0,1660.0,6.0,165.0,23.0
5546.0,17,i can say that mice typically only live for 6 months in the wild,1,557.0,0.0,36.0,6.0
5232.0,57,"i can say that the largest prime number has 17,425,170 digits",0,2312.0,12.0,716.0,51.0
8589.0,14,i can say that the dwarf planet pluto was named by an 11-year-old girl,0,1503.0,2.0,330.0,29.0
7047.0,15,i can say that the queens in ant colonies live for around 30 years,0,344.0,0.0,122.0,1.0
1808.0,27,i can say that you can fit about 400 grapevines in one acre of land,0,668.0,1.0,206.0,14.0
8778.0,12,i can say that a pineapple plant can only produce one pineapple a year,0,859.0,1.0,228.0,8.0
4584.0,35,my friends tell me that drone deliveries are already happening and will become common by 2025,0,1359.0,1.0,392.0,14.0
9060.0,37,my friends tell me that nucelear fission is now being used to produce electricity,0,444.0,0.0,82.0,2.0
120.0,23,my friends tell me that making emotional facial expressions can prompt humans to have those emotions,0,2.0,0.0,0.0,0.0
9746.0,22,my friends tell me that microbes from the sahara desert help feed the amazon rainforest,0,2984.0,17.0,626.0,57.0
119.0,34,my friends tell me that dubai is an island created by humans,0,27.0,0.0,7.0,0.0
2763.0,44,my friends tell me that yellowstone national park is home to a supervolcano,1,492.0,4.0,55.0,12.0
2423.0,44,my friends tell me that canada has the most lakes in the world,0,438.0,3.0,62.0,10.0
509.0,34,my friends tell me that the rubik's cube is the best-selling product of all time,0,25.0,0.0,5.0,0.0
4474.0,33,my friends tell me that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,0,331.0,1.0,124.0,5.0
5694.0,25,my friends tell me that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,0,784.0,1.0,302.0,13.0
4358.0,49,my friends tell me that most car horns honk in the key of f,0,405.0,3.0,61.0,8.0
8100.0,9,my friends tell me that a modern formula 1 racing car can drive upside down in a tunnel at 120mph,0,3589.0,1.0,1299.0,4.0
3764.0,54,my friends tell me that it would take less than a month to get to the moon by car at 60mph,0,1459.0,3.0,503.0,35.0
996.0,9,my friends tell me that the highest total mileage clocked by a single car is 2850000 million miles,0,374.0,1.0,31.0,4.0
1284.0,51,my friends tell me that the car radio was first introduced in 1922,0,374.0,2.0,33.0,7.0
6614.0,60,my friends tell me that the automotive industry employs about 9.9 million americans,0,1729.0,3.0,137.0,15.0
7622.0,37,my friends tell me that the earliest playable recording of a person singing was recorded in 1860,0,1744.0,2.0,11.0,14.0
8873.0,8,my friends tell me that elvis presley has sold more records than the music band the beatles,0,3912.0,16.0,1078.0,45.0
8041.0,55,my friends tell me that the band metallica is the first and only group to play on all seven continents,0,386.0,3.0,131.0,8.0
6604.0,38,"my friends tell me that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",1,83.0,0.0,31.0,2.0
7764.0,23,my friends tell me that the harmonica is the best selling musical instrument,1,2479.0,5.0,836.0,53.0
5846.0,17,my friends tell me that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,1,364.0,0.0,77.0,1.0
9858.0,23,my friends tell me that the musical artist prince played 27 different instruments on his debut album,0,3810.0,3.0,719.0,95.0
4414.0,10,my friends tell me that about half of the world's population can access the web via a mobile device,0,1183.0,1.0,26.0,2.0
6385.0,47,"my friends tell me that there are almost 1.16 billion websites, but only about 200 million are active",0,1275.0,10.0,35.0,28.0
1200.0,52,my friends tell me that the longest recorded cricket match lasted 14 days,1,119.0,0.0,43.0,1.0
3101.0,60,my friends tell me that badminton is the fastest ball and net sport in the world,0,490.0,0.0,22.0,2.0
4047.0,31,"my friends tell me that shanghai, china has the world's longest subway system",0,275.0,0.0,21.0,1.0
378.0,35,my friends tell me that one-third of the world’s airports are located in the u.s.,0,4.0,0.0,2.0,0.0
8719.0,59,my friends tell me that adult cats only meow to humans,0,2477.0,19.0,902.0,60.0
927.0,37,my friends tell me that koalas sleep up to 22 hours per day,0,280.0,0.0,48.0,3.0
1885.0,9,my friends tell me that some sharks can glow in the dark,0,522.0,1.0,169.0,4.0
3622.0,15,my friends tell me that some ants can lift up to 20 times their own body weight,0,275.0,1.0,29.0,3.0
332.0,59,my friends tell me that the hummingbird is the only bird that can fly backwards,0,57.0,0.0,5.0,1.0
8579.0,22,my friends tell me that the hottest planet in our solar system is venus.,0,203.0,0.0,37.0,1.0
7973.0,48,my friends tell me that sputnik was the first artificial satellite in space,0,3232.0,7.0,204.0,69.0
5600.0,20,my friends tell me that saturn is less dense than water,0,202.0,1.0,42.0,3.0
8914.0,6,my friends tell me that sound actually travels in space,1,637.0,0.0,181.0,1.0
6902.0,6,my friends tell me that a day on mars is about the same length as on earth,0,2861.0,1.0,20.0,27.0
8193.0,35,my friends tell me that there’s a planet made of diamonds two times the size of earth,0,2861.0,15.0,129.0,57.0
8886.0,40,my friends tell me that there are currently 6 spacecrafts on mars,0,1854.0,7.0,306.0,23.0
806.0,8,my friends tell me that mars has running water,0,102.0,0.0,1.0,0.0
703.0,52,my friends tell me that the bent joint in the legs of the flamingo is its ankles,0,185.0,1.0,56.0,2.0
8022.0,33,my friends tell me that bathwater stays warmer for a longer duration with bubbles,0,2340.0,1.0,456.0,13.0
2370.0,11,my friends tell me that a double rainbow is a mirror image of the first rainbow,0,223.0,1.0,52.0,5.0
889.0,54,my friends tell me that take out restaurants have been found in the remains of pompeii,0,227.0,0.0,45.0,3.0
946.0,48,my friends tell me that the brain is the fattiest organ in the body,0,253.0,0.0,18.0,0.0
2564.0,55,my friends tell me that a crocodile cannot stick its tongue out,0,508.0,2.0,188.0,5.0
9440.0,37,my friends tell me that artificial banana flavoring is based on an extinct banana type,0,2198.0,0.0,509.0,14.0
263.0,50,my friends tell me that people don’t sneeze in their sleep,0,8.0,0.0,3.0,0.0
5617.0,55,my friends tell me that a full jumbo jet tank has enough fuel to drive a car around the world four times,0,1838.0,0.0,282.0,4.0
6963.0,22,"my friends tell me that at birth, baby pandas are smaller than mice",0,1809.0,7.0,207.0,25.0
2887.0,50,my friends tell me that may 22nd is the least common birth date,0,719.0,3.0,40.0,11.0
2054.0,25,my friends tell me that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,1,596.0,0.0,155.0,1.0
4304.0,24,my friends tell me that the eiffel tower leans away from the sun,0,27.0,0.0,4.0,0.0
8342.0,7,my friends tell me that the microwave oven was an accidental invention,1,1629.0,6.0,78.0,26.0
8313.0,35,"my friends tell me that a single lightning bolt has enough energy to toast 100,000 slices of bread",0,3546.0,8.0,1245.0,73.0
462.0,8,my friends tell me that the netherlands is home to the population of tallest humans on earth,1,44.0,0.0,13.0,0.0
5916.0,6,my friends tell me that armadillos have bulletproof shells,0,2261.0,10.0,596.0,31.0
2944.0,53,"my friends tell me that blue whales eat 500,000 calories in 1 mouthful on average",0,148.0,0.0,14.0,2.0
9198.0,37,my friends tell me that only one-fourth of the sahara desert is sandy,0,527.0,0.0,61.0,2.0
7719.0,12,my friends tell me that human ears and noses never stop growing,0,3210.0,11.0,1245.0,45.0
7393.0,36,my friends tell me that humans have jumped further than horses in the olympics,0,2946.0,9.0,960.0,28.0
2344.0,14,my friends tell me that 170-year-old champagne was found under the baltic sea,0,624.0,2.0,232.0,11.0
4500.0,22,my friends tell me that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,0,1989.0,14.0,671.0,45.0
5737.0,29,my friends tell me that there are billions of eggs produced commercially each year,0,1906.0,5.0,64.0,42.0
3359.0,37,my friends tell me that the eye of an ostrich is bigger than its brain,0,742.0,3.0,199.0,16.0
8602.0,18,my friends tell me that the largest pair of eyes in the world belongs to the giant squid,0,2857.0,16.0,900.0,68.0
8886.0,37,my friends tell me that a candle’s flame is blue in zero gravity,0,2168.0,11.0,80.0,49.0
1921.0,28,my friends tell me that the continental tectonic plates move at the same rate that fingernails grow,0,493.0,1.0,34.0,6.0
3333.0,32,my friends tell me that humans are more likely to have a weird or scary dream when sleeping on their stomach,0,26.0,0.0,8.0,1.0
903.0,10,my friends tell me that human eyeballs do not grow or change their size as they age,0,137.0,1.0,3.0,3.0
2546.0,59,my friends tell me that the largest recorded snowflake was 15 inches wide,0,853.0,1.0,4.0,11.0
4125.0,16,my friends tell me that losing weight alters brain activity,0,985.0,1.0,323.0,2.0
3700.0,45,my friends tell me that the folds in a chef’s hat represents the number of ways that someone can cook an egg,0,965.0,1.0,124.0,4.0
5572.0,24,my friends tell me that no two teeth from different people will ever be alike,0,2195.0,4.0,29.0,39.0
3495.0,20,my friends tell me that cats can't taste sweet flavors,1,432.0,2.0,22.0,5.0
5586.0,27,my friends tell me that playing dance music helps ward off mosquitoes,0,1076.0,1.0,330.0,3.0
5928.0,7,my friends tell me that the roar of a lion can be heard up to 5 miles away,0,1172.0,9.0,436.0,26.0
7794.0,18,my friends tell me that baby octopuses are the size of a flea,0,1224.0,1.0,320.0,7.0
1466.0,12,my friends tell me that you can burn calories just by standing,0,60.0,0.0,15.0,1.0
8705.0,6,my friends tell me that the dwarf planet pluto was named by an 11-year-old girl,0,1198.0,7.0,205.0,24.0
1505.0,60,my friends tell me that around 50% of the mined gold on earth comes from one source,0,39.0,0.0,13.0,1.0
4869.0,24,my friends tell me that 12 plants and 5 animals make up 75% of diets around the world,0,497.0,2.0,160.0,12.0
5958.0,22,my friends tell me that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,0,490.0,0.0,71.0,11.0
6298.0,35,"my friends tell me that there are over 6,000 species of grass",0,2415.0,0.0,687.0,1.0
6438.0,45,my friends tell me that lightning strikes somewhere on earth about 100 times every second,0,1975.0,3.0,156.0,17.0
763.0,13,my friends tell me that the town of calama in chile has never experienced rain,0,239.0,2.0,36.0,5.0
5324.0,25,my friends tell me that a pineapple plant can only produce one pineapple a year,1,1171.0,1.0,271.0,3.0
9636.0,22,my friends tell me that china is the world’s largest silk producer,0,2794.0,8.0,343.0,41.0
5386.0,33,my friends tell me that strawberries are the only known fruit to grow their seeds externally,0,1579.0,2.0,143.0,27.0
6861.0,16,"my friends say that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",0,2191.0,1.0,148.0,4.0
5660.0,13,my friends say that making emotional facial expressions can prompt humans to have those emotions,1,1840.0,0.0,58.0,31.0
5642.0,38,my friends say that microbes from the sahara desert help feed the amazon rainforest,0,2490.0,6.0,734.0,16.0
5638.0,37,my friends say that there are more microorganisms in one teaspoon of soil than people on the planet,0,639.0,1.0,39.0,3.0
